region_id,name,country
R06096,Hamburg,DE
R06097,Warsaw,PL
R06098,Copenhagen,DK
R06099,Warsaw,PL
R06100,Helsinki,FI
R06101,Copenhagen,DK
R06102,Trondheim,NO
R06103,Bergen,NO
R06104,Hamburg,DE
R06105,Rogaland,NO
R06106,Bergen,NO
R06107,Viken,NO
R06108,Bergen,NO
R06109,Rogaland,NO
R06110,Helsinki,FI
R06111,Stavanger,NO
R06112,Copenhagen,DK
R06113,Warsaw,PL
R06114,Copenhagen,DK
R06115,Warsaw,PL
R06116,Trondheim,NO
R06117,Helsinki,FI
R06118,Oslo,NO
R06119,Trondheim,NO
R06120,Rogaland,NO
R06121,Stavanger,NO
R06122,Trondheim,NO
R06123,Rogaland,NO
R06124,Copenhagen,DK
R06125,Oslo,NO
R06126,Helsinki,FI
R06127,Trondheim,NO
R06128,Trondheim,NO
R06129,Warsaw,PL
R06130,Oslo,NO
R06131,Stavanger,NO
R06132,Viken,NO
R06133,Helsinki,FI
R06134,Warsaw,PL
R06135,Bergen,NO
R06136,Viken,NO
R06137,Trondheim,NO
R06138,Helsinki,FI
R06139,Stavanger,NO
R06140,Stavanger,NO
R06141,Trondheim,NO
R06142,Copenhagen,DK
R06143,Stavanger,NO
R06144,Rogaland,NO
R06145,Stavanger,NO
R06146,Bergen,NO
R06147,Warsaw,PL
R06148,Oslo,NO
R06149,Bergen,NO
R06150,Bergen,NO
R06151,Trondheim,NO
R06152,Trondheim,NO
R06153,Trondheim,NO
R06154,Viken,NO
R06155,Stavanger,NO
R06156,Warsaw,PL
R06157,Trondheim,NO
R06158,Copenhagen,DK
R06159,Helsinki,FI
R06160,Oslo,NO
R06161,Warsaw,PL
R06162,Warsaw,PL
R06163,Trondheim,NO
R06164,Warsaw,PL
R06165,Rogaland,NO
R06166,Copenhagen,DK
R06167,Rogaland,NO
R06168,Rogaland,NO
R06169,Bergen,NO
R06170,Oslo,NO
R06171,Hamburg,DE
R06172,Helsinki,FI
R06173,Rogaland,NO
R06174,Trondheim,NO
R06175,Copenhagen,DK
R06176,Bergen,NO
R06177,Viken,NO
R06178,Oslo,NO
R06179,Helsinki,FI
R06180,Stavanger,NO
R06181,Copenhagen,DK
R06182,Bergen,NO
R06183,Bergen,NO
R06184,Hamburg,DE
R06185,Viken,NO
R06186,Bergen,NO
R06187,Oslo,NO
R06188,Stavanger,NO
R06189,Helsinki,FI
R06190,Warsaw,PL
R06191,Rogaland,NO
R06192,Viken,NO
R06193,Warsaw,PL
R06194,Helsinki,FI
R06195,Hamburg,DE
R06196,Warsaw,PL
R06197,Oslo,NO
R06198,Viken,NO
R06199,Helsinki,FI
R06200,Hamburg,DE
R06201,Bergen,NO
R06202,Viken,NO
R06203,Copenhagen,DK
R06204,Trondheim,NO
R06205,Stavanger,NO
R06206,Hamburg,DE
R06207,Viken,NO
R06208,Copenhagen,DK
R06209,Trondheim,NO
R06210,Helsinki,FI
R06211,Viken,NO
R06212,Bergen,NO
R06213,Helsinki,FI
R06214,Rogaland,NO
R06215,Trondheim,NO
R06216,Rogaland,NO
R06217,Rogaland,NO
R06218,Copenhagen,DK
R06219,Bergen,NO
R06220,Trondheim,NO
R06221,Oslo,NO
R06222,Rogaland,NO
R06223,Stavanger,NO
R06224,Viken,NO
R06225,Trondheim,NO
R06226,Hamburg,DE
R06227,Bergen,NO
R06228,Oslo,NO
R06229,Viken,NO
R06230,Stavanger,NO
R06231,Rogaland,NO
R06232,Helsinki,FI
R06233,Viken,NO
R06234,Trondheim,NO
R06235,Hamburg,DE
R06236,Trondheim,NO
R06237,Helsinki,FI
R06238,Viken,NO
R06239,Viken,NO
R06240,Viken,NO
R06241,Hamburg,DE
R06242,Helsinki,FI
R06243,Viken,NO
R06244,Helsinki,FI
R06245,Warsaw,PL
R06246,Rogaland,NO
R06247,Copenhagen,DK
R06248,Viken,NO
R06249,Oslo,NO
R06250,Hamburg,DE
R06251,Rogaland,NO
R06252,Rogaland,NO
R06253,Hamburg,DE
R06254,Warsaw,PL
R06255,Rogaland,NO
R06256,Hamburg,DE
R06257,Viken,NO
R06258,Stavanger,NO
R06259,Stavanger,NO
R06260,Copenhagen,DK
R06261,Hamburg,DE
R06262,Copenhagen,DK
R06263,Warsaw,PL
R06264,Copenhagen,DK
R06265,Hamburg,DE
R06266,Oslo,NO
R06267,Bergen,NO
R06268,Copenhagen,DK
R06269,Copenhagen,DK
R06270,Trondheim,NO
R06271,Bergen,NO
R06272,Rogaland,NO
R06273,Oslo,NO
R06274,Bergen,NO
R06275,Rogaland,NO
R06276,Rogaland,NO
R06277,Trondheim,NO
R06278,Bergen,NO
R06279,Warsaw,PL
R06280,Warsaw,PL
R06281,Bergen,NO
R06282,Viken,NO
R06283,Viken,NO
R06284,Oslo,NO
R06285,Copenhagen,DK
R06286,Hamburg,DE
R06287,Copenhagen,DK
R06288,Trondheim,NO
R06289,Helsinki,FI
R06290,Stavanger,NO
R06291,Warsaw,PL
R06292,Oslo,NO
R06293,Helsinki,FI
R06294,Helsinki,FI
R06295,Helsinki,FI
R06296,Oslo,NO
R06297,Rogaland,NO
R06298,Hamburg,DE
R06299,Warsaw,PL
R06300,Warsaw,PL
R06301,Copenhagen,DK
R06302,Oslo,NO
R06303,Oslo,NO
R06304,Copenhagen,DK
R06305,Warsaw,PL
R06306,Bergen,NO
R06307,Warsaw,PL
R06308,Viken,NO
R06309,Helsinki,FI
R06310,Hamburg,DE
R06311,Viken,NO
R06312,Warsaw,PL
R06313,Rogaland,NO
R06314,Bergen,NO
R06315,Copenhagen,DK
R06316,Rogaland,NO
R06317,Trondheim,NO
R06318,Warsaw,PL
R06319,Helsinki,FI
R06320,Warsaw,PL
R06321,Bergen,NO
R06322,Hamburg,DE
R06323,Hamburg,DE
R06324,Hamburg,DE
R06325,Viken,NO
R06326,Oslo,NO
R06327,Trondheim,NO
R06328,Hamburg,DE
R06329,Viken,NO
R06330,Rogaland,NO
R06331,Hamburg,DE
R06332,Viken,NO
R06333,Hamburg,DE
R06334,Copenhagen,DK
R06335,Oslo,NO
R06336,Stavanger,NO
R06337,Oslo,NO
R06338,Helsinki,FI
R06339,Bergen,NO
R06340,Copenhagen,DK
R06341,Viken,NO
R06342,Rogaland,NO
R06343,Copenhagen,DK
R06344,Bergen,NO
R06345,Oslo,NO
R06346,Copenhagen,DK
R06347,Oslo,NO
R06348,Viken,NO
R06349,Trondheim,NO
R06350,Rogaland,NO
R06351,Oslo,NO
R06352,Stavanger,NO
R06353,Warsaw,PL
R06354,Trondheim,NO
R06355,Helsinki,FI
R06356,Copenhagen,DK
R06357,Trondheim,NO
R06358,Helsinki,FI
R06359,Trondheim,NO
R06360,Hamburg,DE
R06361,Copenhagen,DK
R06362,Rogaland,NO
R06363,Stavanger,NO
R06364,Hamburg,DE
R06365,Helsinki,FI
R06366,Oslo,NO
R06367,Oslo,NO
R06368,Oslo,NO
R06369,Stavanger,NO
R06370,Copenhagen,DK
R06371,Stavanger,NO
R06372,Copenhagen,DK
R06373,Rogaland,NO
R06374,Stavanger,NO
R06375,Warsaw,PL
R06376,Helsinki,FI
R06377,Copenhagen,DK
R06378,Helsinki,FI
R06379,Copenhagen,DK
R06380,Bergen,NO
R06381,Bergen,NO
R06382,Viken,NO
R06383,Helsinki,FI
R06384,Stavanger,NO
R06385,Oslo,NO
R06386,Rogaland,NO
R06387,Stavanger,NO
R06388,Warsaw,PL
R06389,Copenhagen,DK
R06390,Trondheim,NO
R06391,Viken,NO
R06392,Stavanger,NO
R06393,Helsinki,FI
R06394,Rogaland,NO
R06395,Warsaw,PL
R06396,Helsinki,FI
R06397,Rogaland,NO
R06398,Stavanger,NO
R06399,Helsinki,FI
R06400,Warsaw,PL
R06401,Copenhagen,DK
R06402,Stavanger,NO
R06403,Warsaw,PL
R06404,Hamburg,DE
R06405,Helsinki,FI
R06406,Viken,NO
R06407,Trondheim,NO
R06408,Viken,NO
R06409,Stavanger,NO
R06410,Stavanger,NO
R06411,Hamburg,DE
R06412,Trondheim,NO
R06413,Trondheim,NO
R06414,Rogaland,NO
R06415,Viken,NO
R06416,Stavanger,NO
R06417,Hamburg,DE
R06418,Copenhagen,DK
R06419,Stavanger,NO
R06420,Stavanger,NO
R06421,Warsaw,PL
R06422,Hamburg,DE
R06423,Copenhagen,DK
R06424,Copenhagen,DK
R06425,Trondheim,NO
R06426,Warsaw,PL
R06427,Copenhagen,DK
R06428,Copenhagen,DK
R06429,Helsinki,FI
R06430,Trondheim,NO
R06431,Warsaw,PL
R06432,Stavanger,NO
R06433,Bergen,NO
R06434,Warsaw,PL
R06435,Copenhagen,DK
R06436,Rogaland,NO
R06437,Trondheim,NO
R06438,Viken,NO
R06439,Warsaw,PL
R06440,Rogaland,NO
R06441,Rogaland,NO
R06442,Warsaw,PL
R06443,Copenhagen,DK
R06444,Helsinki,FI
R06445,Bergen,NO
R06446,Stavanger,NO
R06447,Viken,NO
R06448,Bergen,NO
R06449,Warsaw,PL
R06450,Stavanger,NO
R06451,Rogaland,NO
R06452,Rogaland,NO
R06453,Viken,NO
R06454,Trondheim,NO
R06455,Rogaland,NO
R06456,Copenhagen,DK
R06457,Stavanger,NO
R06458,Viken,NO
R06459,Bergen,NO
R06460,Rogaland,NO
R06461,Warsaw,PL
R06462,Trondheim,NO
R06463,Copenhagen,DK
R06464,Copenhagen,DK
R06465,Hamburg,DE
R06466,Viken,NO
R06467,Trondheim,NO
R06468,Rogaland,NO
R06469,Viken,NO
R06470,Trondheim,NO
R06471,Viken,NO
R06472,Rogaland,NO
R06473,Copenhagen,DK
R06474,Copenhagen,DK
R06475,Warsaw,PL
R06476,Hamburg,DE
R06477,Helsinki,FI
R06478,Stavanger,NO
R06479,Warsaw,PL
R06480,Rogaland,NO
R06481,Oslo,NO
R06482,Warsaw,PL
R06483,Oslo,NO
R06484,Warsaw,PL
R06485,Helsinki,FI
R06486,Copenhagen,DK
R06487,Bergen,NO
R06488,Bergen,NO
R06489,Oslo,NO
R06490,Rogaland,NO
R06491,Warsaw,PL
R06492,Copenhagen,DK
R06493,Trondheim,NO
R06494,Copenhagen,DK
R06495,Helsinki,FI
R06496,Trondheim,NO
R06497,Trondheim,NO
R06498,Stavanger,NO
R06499,Copenhagen,DK
R06500,Helsinki,FI
R06501,Oslo,NO
R06502,Copenhagen,DK
R06503,Bergen,NO
R06504,Trondheim,NO
R06505,Stavanger,NO
R06506,Helsinki,FI
R06507,Copenhagen,DK
R06508,Rogaland,NO
R06509,Bergen,NO
R06510,Viken,NO
R06511,Copenhagen,DK
R06512,Rogaland,NO
R06513,Trondheim,NO
R06514,Hamburg,DE
R06515,Helsinki,FI
R06516,Stavanger,NO
R06517,Hamburg,DE
R06518,Helsinki,FI
R06519,Stavanger,NO
R06520,Stavanger,NO
R06521,Trondheim,NO
R06522,Rogaland,NO
R06523,Bergen,NO
R06524,Copenhagen,DK
R06525,Stavanger,NO
R06526,Oslo,NO
R06527,Oslo,NO
R06528,Viken,NO
R06529,Oslo,NO
R06530,Copenhagen,DK
R06531,Trondheim,NO
R06532,Warsaw,PL
R06533,Stavanger,NO
R06534,Warsaw,PL
R06535,Viken,NO
R06536,Helsinki,FI
R06537,Hamburg,DE
R06538,Copenhagen,DK
R06539,Viken,NO
R06540,Copenhagen,DK
R06541,Trondheim,NO
R06542,Copenhagen,DK
R06543,Viken,NO
R06544,Stavanger,NO
R06545,Hamburg,DE
R06546,Stavanger,NO
R06547,Viken,NO
R06548,Rogaland,NO
R06549,Oslo,NO
R06550,Copenhagen,DK
R06551,Oslo,NO
R06552,Copenhagen,DK
R06553,Copenhagen,DK
R06554,Stavanger,NO
R06555,Hamburg,DE
R06556,Rogaland,NO
R06557,Trondheim,NO
R06558,Warsaw,PL
R06559,Bergen,NO
R06560,Viken,NO
R06561,Stavanger,NO
R06562,Trondheim,NO
R06563,Warsaw,PL
R06564,Helsinki,FI
R06565,Hamburg,DE
R06566,Oslo,NO
R06567,Helsinki,FI
R06568,Stavanger,NO
R06569,Warsaw,PL
R06570,Viken,NO
R06571,Viken,NO
R06572,Copenhagen,DK
R06573,Bergen,NO
R06574,Trondheim,NO
R06575,Trondheim,NO
R06576,Trondheim,NO
R06577,Bergen,NO
R06578,Bergen,NO
R06579,Oslo,NO
R06580,Copenhagen,DK
R06581,Viken,NO
R06582,Rogaland,NO
R06583,Hamburg,DE
R06584,Hamburg,DE
R06585,Stavanger,NO
R06586,Viken,NO
R06587,Helsinki,FI
R06588,Rogaland,NO
R06589,Helsinki,FI
R06590,Oslo,NO
R06591,Rogaland,NO
R06592,Bergen,NO
R06593,Bergen,NO
R06594,Hamburg,DE
R06595,Viken,NO
R06596,Rogaland,NO
R06597,Copenhagen,DK
R06598,Oslo,NO
R06599,Trondheim,NO
R06600,Hamburg,DE
R06601,Hamburg,DE
R06602,Bergen,NO
R06603,Rogaland,NO
R06604,Hamburg,DE
R06605,Trondheim,NO
R06606,Warsaw,PL
R06607,Bergen,NO
R06608,Bergen,NO
R06609,Hamburg,DE
R06610,Copenhagen,DK
R06611,Helsinki,FI
R06612,Warsaw,PL
R06613,Copenhagen,DK
R06614,Hamburg,DE
R06615,Warsaw,PL
R06616,Trondheim,NO
R06617,Oslo,NO
R06618,Trondheim,NO
R06619,Stavanger,NO
R06620,Oslo,NO
R06621,Warsaw,PL
R06622,Trondheim,NO
R06623,Copenhagen,DK
R06624,Viken,NO
R06625,Hamburg,DE
R06626,Rogaland,NO
R06627,Bergen,NO
R06628,Rogaland,NO
R06629,Oslo,NO
R06630,Hamburg,DE
R06631,Helsinki,FI
R06632,Bergen,NO
R06633,Copenhagen,DK
R06634,Viken,NO
R06635,Viken,NO
R06636,Rogaland,NO
R06637,Helsinki,FI
R06638,Helsinki,FI
R06639,Trondheim,NO
R06640,Stavanger,NO
R06641,Bergen,NO
R06642,Stavanger,NO
R06643,Copenhagen,DK
R06644,Oslo,NO
R06645,Hamburg,DE
R06646,Rogaland,NO
R06647,Oslo,NO
R06648,Viken,NO
R06649,Oslo,NO
R06650,Helsinki,FI
R06651,Helsinki,FI
R06652,Trondheim,NO
R06653,Warsaw,PL
R06654,Rogaland,NO
R06655,Oslo,NO
R06656,Oslo,NO
R06657,Hamburg,DE
R06658,Hamburg,DE
R06659,Viken,NO
R06660,Hamburg,DE
R06661,Hamburg,DE
R06662,Stavanger,NO
R06663,Hamburg,DE
R06664,Hamburg,DE
R06665,Stavanger,NO
R06666,Bergen,NO
R06667,Bergen,NO
R06668,Rogaland,NO
R06669,Oslo,NO
R06670,Stavanger,NO
R06671,Viken,NO
R06672,Viken,NO
R06673,Trondheim,NO
R06674,Helsinki,FI
R06675,Viken,NO
R06676,Rogaland,NO
R06677,Stavanger,NO
R06678,Bergen,NO
R06679,Stavanger,NO
R06680,Copenhagen,DK
R06681,Copenhagen,DK
R06682,Warsaw,PL
R06683,Hamburg,DE
R06684,Oslo,NO
R06685,Copenhagen,DK
R06686,Oslo,NO
R06687,Rogaland,NO
R06688,Bergen,NO
R06689,Warsaw,PL
R06690,Hamburg,DE
R06691,Trondheim,NO
R06692,Oslo,NO
R06693,Bergen,NO
R06694,Warsaw,PL
R06695,Oslo,NO
R06696,Viken,NO
R06697,Hamburg,DE
R06698,Oslo,NO
R06699,Warsaw,PL
R06700,Stavanger,NO
R06701,Rogaland,NO
R06702,Warsaw,PL
R06703,Rogaland,NO
R06704,Copenhagen,DK
R06705,Warsaw,PL
R06706,Rogaland,NO
R06707,Stavanger,NO
R06708,Viken,NO
R06709,Stavanger,NO
R06710,Oslo,NO
R06711,Copenhagen,DK
R06712,Bergen,NO
R06713,Bergen,NO
R06714,Bergen,NO
R06715,Copenhagen,DK
R06716,Bergen,NO
R06717,Trondheim,NO
R06718,Viken,NO
R06719,Copenhagen,DK
R06720,Bergen,NO
R06721,Trondheim,NO
R06722,Viken,NO
R06723,Bergen,NO
R06724,Viken,NO
R06725,Warsaw,PL
R06726,Stavanger,NO
R06727,Hamburg,DE
R06728,Bergen,NO
R06729,Helsinki,FI
R06730,Rogaland,NO
R06731,Copenhagen,DK
R06732,Helsinki,FI
R06733,Rogaland,NO
R06734,Viken,NO
R06735,Rogaland,NO
R06736,Copenhagen,DK
R06737,Rogaland,NO
R06738,Warsaw,PL
R06739,Helsinki,FI
R06740,Bergen,NO
R06741,Hamburg,DE
R06742,Warsaw,PL
R06743,Hamburg,DE
R06744,Hamburg,DE
R06745,Bergen,NO
R06746,Copenhagen,DK
R06747,Stavanger,NO
R06748,Oslo,NO
R06749,Warsaw,PL
R06750,Stavanger,NO
R06751,Trondheim,NO
R06752,Hamburg,DE
R06753,Bergen,NO
R06754,Bergen,NO
R06755,Oslo,NO
R06756,Warsaw,PL
R06757,Copenhagen,DK
R06758,Helsinki,FI
R06759,Bergen,NO
R06760,Trondheim,NO
R06761,Copenhagen,DK
R06762,Stavanger,NO
R06763,Helsinki,FI
R06764,Oslo,NO
R06765,Warsaw,PL
R06766,Rogaland,NO
R06767,Copenhagen,DK
R06768,Warsaw,PL
R06769,Hamburg,DE
R06770,Oslo,NO
R06771,Oslo,NO
R06772,Stavanger,NO
R06773,Hamburg,DE
R06774,Warsaw,PL
R06775,Bergen,NO
R06776,Stavanger,NO
R06777,Trondheim,NO
R06778,Rogaland,NO
R06779,Rogaland,NO
R06780,Trondheim,NO
R06781,Oslo,NO
R06782,Rogaland,NO
R06783,Copenhagen,DK
R06784,Helsinki,FI
R06785,Trondheim,NO
R06786,Copenhagen,DK
R06787,Warsaw,PL
R06788,Stavanger,NO
R06789,Copenhagen,DK
R06790,Stavanger,NO
R06791,Bergen,NO
R06792,Viken,NO
R06793,Hamburg,DE
R06794,Helsinki,FI
R06795,Viken,NO
R06796,Oslo,NO
R06797,Rogaland,NO
R06798,Viken,NO
R06799,Hamburg,DE
R06800,Trondheim,NO
R06801,Copenhagen,DK
R06802,Copenhagen,DK
R06803,Bergen,NO
R06804,Stavanger,NO
R06805,Copenhagen,DK
R06806,Helsinki,FI
R06807,Viken,NO
R06808,Bergen,NO
R06809,Helsinki,FI
R06810,Bergen,NO
R06811,Copenhagen,DK
R06812,Bergen,NO
R06813,Copenhagen,DK
R06814,Trondheim,NO
R06815,Stavanger,NO
R06816,Bergen,NO
R06817,Hamburg,DE
R06818,Trondheim,NO
R06819,Trondheim,NO
R06820,Copenhagen,DK
R06821,Oslo,NO
R06822,Oslo,NO
R06823,Warsaw,PL
R06824,Helsinki,FI
R06825,Stavanger,NO
R06826,Copenhagen,DK
R06827,Trondheim,NO
R06828,Rogaland,NO
R06829,Rogaland,NO
R06830,Rogaland,NO
R06831,Rogaland,NO
R06832,Rogaland,NO
R06833,Copenhagen,DK
R06834,Copenhagen,DK
R06835,Rogaland,NO
R06836,Copenhagen,DK
R06837,Viken,NO
R06838,Warsaw,PL
R06839,Viken,NO
R06840,Copenhagen,DK
R06841,Copenhagen,DK
R06842,Bergen,NO
R06843,Helsinki,FI
R06844,Oslo,NO
R06845,Copenhagen,DK
R06846,Hamburg,DE
R06847,Viken,NO
R06848,Helsinki,FI
R06849,Helsinki,FI
R06850,Warsaw,PL
R06851,Viken,NO
R06852,Copenhagen,DK
R06853,Viken,NO
R06854,Rogaland,NO
R06855,Warsaw,PL
R06856,Copenhagen,DK
R06857,Hamburg,DE
R06858,Warsaw,PL
R06859,Trondheim,NO
R06860,Hamburg,DE
R06861,Trondheim,NO
R06862,Bergen,NO
R06863,Trondheim,NO
R06864,Oslo,NO
R06865,Bergen,NO
R06866,Viken,NO
R06867,Oslo,NO
R06868,Stavanger,NO
R06869,Bergen,NO
R06870,Copenhagen,DK
R06871,Helsinki,FI
R06872,Stavanger,NO
R06873,Warsaw,PL
R06874,Warsaw,PL
R06875,Warsaw,PL
R06876,Stavanger,NO
R06877,Bergen,NO
R06878,Trondheim,NO
R06879,Viken,NO
R06880,Viken,NO
R06881,Oslo,NO
R06882,Viken,NO
R06883,Viken,NO
R06884,Helsinki,FI
R06885,Stavanger,NO
R06886,Helsinki,FI
R06887,Warsaw,PL
R06888,Bergen,NO
R06889,Hamburg,DE
R06890,Oslo,NO
R06891,Bergen,NO
R06892,Warsaw,PL
R06893,Rogaland,NO
R06894,Viken,NO
R06895,Oslo,NO
R06896,Trondheim,NO
R06897,Oslo,NO
R06898,Viken,NO
R06899,Helsinki,FI
R06900,Viken,NO
R06901,Trondheim,NO
R06902,Warsaw,PL
R06903,Hamburg,DE
R06904,Oslo,NO
R06905,Trondheim,NO
R06906,Trondheim,NO
R06907,Viken,NO
R06908,Oslo,NO
R06909,Bergen,NO
R06910,Rogaland,NO
R06911,Hamburg,DE
R06912,Oslo,NO
R06913,Copenhagen,DK
R06914,Hamburg,DE
R06915,Stavanger,NO
R06916,Helsinki,FI
R06917,Copenhagen,DK
R06918,Rogaland,NO
R06919,Viken,NO
R06920,Trondheim,NO
R06921,Bergen,NO
R06922,Warsaw,PL
R06923,Rogaland,NO
R06924,Hamburg,DE
R06925,Rogaland,NO
R06926,Trondheim,NO
R06927,Bergen,NO
R06928,Rogaland,NO
R06929,Stavanger,NO
R06930,Viken,NO
R06931,Bergen,NO
R06932,Bergen,NO
R06933,Helsinki,FI
R06934,Rogaland,NO
R06935,Hamburg,DE
R06936,Trondheim,NO
R06937,Viken,NO
R06938,Bergen,NO
R06939,Hamburg,DE
R06940,Trondheim,NO
R06941,Warsaw,PL
R06942,Trondheim,NO
R06943,Helsinki,FI
R06944,Viken,NO
R06945,Stavanger,NO
R06946,Bergen,NO
R06947,Rogaland,NO
R06948,Copenhagen,DK
R06949,Viken,NO
R06950,Rogaland,NO
R06951,Rogaland,NO
R06952,Stavanger,NO
R06953,Rogaland,NO
R06954,Trondheim,NO
R06955,Viken,NO
R06956,Viken,NO
R06957,Trondheim,NO
R06958,Rogaland,NO
R06959,Copenhagen,DK
R06960,Rogaland,NO
R06961,Hamburg,DE
R06962,Bergen,NO
R06963,Stavanger,NO
R06964,Trondheim,NO
R06965,Viken,NO
R06966,Trondheim,NO
R06967,Rogaland,NO
R06968,Hamburg,DE
R06969,Rogaland,NO
R06970,Copenhagen,DK
R06971,Oslo,NO
R06972,Viken,NO
R06973,Copenhagen,DK
R06974,Copenhagen,DK
R06975,Rogaland,NO
R06976,Bergen,NO
R06977,Warsaw,PL
R06978,Viken,NO
R06979,Trondheim,NO
R06980,Copenhagen,DK
R06981,Helsinki,FI
R06982,Stavanger,NO
R06983,Helsinki,FI
R06984,Warsaw,PL
R06985,Stavanger,NO
R06986,Rogaland,NO
R06987,Warsaw,PL
R06988,Copenhagen,DK
R06989,Copenhagen,DK
R06990,Warsaw,PL
R06991,Warsaw,PL
R06992,Hamburg,DE
R06993,Stavanger,NO
R06994,Copenhagen,DK
R06995,Stavanger,NO
R06996,Warsaw,PL
R06997,Rogaland,NO
R06998,Rogaland,NO
R06999,Warsaw,PL
R07000,Rogaland,NO
R07001,Hamburg,DE
R07002,Helsinki,FI
R07003,Bergen,NO
R07004,Rogaland,NO
R07005,Trondheim,NO
R07006,Stavanger,NO
R07007,Bergen,NO
R07008,Hamburg,DE
R07009,Helsinki,FI
R07010,Oslo,NO
R07011,Helsinki,FI
R07012,Oslo,NO
R07013,Warsaw,PL
R07014,Trondheim,NO
R07015,Stavanger,NO
R07016,Viken,NO
R07017,Bergen,NO
R07018,Bergen,NO
R07019,Rogaland,NO
R07020,Copenhagen,DK
R07021,Hamburg,DE
R07022,Helsinki,FI
R07023,Rogaland,NO
R07024,Stavanger,NO
R07025,Copenhagen,DK
R07026,Viken,NO
R07027,Hamburg,DE
R07028,Viken,NO
R07029,Bergen,NO
R07030,Viken,NO
R07031,Rogaland,NO
R07032,Warsaw,PL
R07033,Hamburg,DE
R07034,Oslo,NO
R07035,Warsaw,PL
R07036,Oslo,NO
R07037,Warsaw,PL
R07038,Trondheim,NO
R07039,Bergen,NO
R07040,Warsaw,PL
R07041,Viken,NO
R07042,Oslo,NO
R07043,Copenhagen,DK
R07044,Rogaland,NO
R07045,Stavanger,NO
R07046,Bergen,NO
R07047,Oslo,NO
R07048,Bergen,NO
R07049,Warsaw,PL
R07050,Rogaland,NO
R07051,Warsaw,PL
R07052,Helsinki,FI
R07053,Copenhagen,DK
R07054,Hamburg,DE
R07055,Hamburg,DE
R07056,Trondheim,NO
R07057,Helsinki,FI
R07058,Bergen,NO
R07059,Stavanger,NO
R07060,Rogaland,NO
R07061,Warsaw,PL
R07062,Oslo,NO
R07063,Trondheim,NO
R07064,Copenhagen,DK
R07065,Stavanger,NO
R07066,Helsinki,FI
R07067,Rogaland,NO
R07068,Viken,NO
R07069,Copenhagen,DK
R07070,Viken,NO
R07071,Rogaland,NO
R07072,Hamburg,DE
R07073,Stavanger,NO
R07074,Copenhagen,DK
R07075,Viken,NO
R07076,Helsinki,FI
R07077,Viken,NO
R07078,Helsinki,FI
R07079,Rogaland,NO
R07080,Warsaw,PL
R07081,Helsinki,FI
R07082,Bergen,NO
R07083,Viken,NO
R07084,Trondheim,NO
R07085,Stavanger,NO
R07086,Rogaland,NO
R07087,Bergen,NO
R07088,Copenhagen,DK
R07089,Helsinki,FI
R07090,Warsaw,PL
R07091,Oslo,NO
R07092,Stavanger,NO
R07093,Rogaland,NO
R07094,Rogaland,NO
R07095,Helsinki,FI
R07096,Viken,NO
R07097,Trondheim,NO
R07098,Warsaw,PL
R07099,Bergen,NO
R07100,Copenhagen,DK
R07101,Viken,NO
R07102,Trondheim,NO
R07103,Rogaland,NO
R07104,Warsaw,PL
R07105,Rogaland,NO
R07106,Oslo,NO
R07107,Helsinki,FI
R07108,Rogaland,NO
R07109,Hamburg,DE
R07110,Bergen,NO
R07111,Trondheim,NO
R07112,Hamburg,DE
R07113,Copenhagen,DK
R07114,Trondheim,NO
R07115,Warsaw,PL
R07116,Hamburg,DE
R07117,Helsinki,FI
R07118,Trondheim,NO
R07119,Oslo,NO
R07120,Warsaw,PL
R07121,Hamburg,DE
R07122,Stavanger,NO
R07123,Oslo,NO
R07124,Oslo,NO
R07125,Helsinki,FI
R07126,Stavanger,NO
R07127,Stavanger,NO
R07128,Stavanger,NO
R07129,Stavanger,NO
R07130,Warsaw,PL
R07131,Stavanger,NO
R07132,Hamburg,DE
R07133,Viken,NO
R07134,Helsinki,FI
R07135,Oslo,NO
R07136,Hamburg,DE
R07137,Stavanger,NO
R07138,Warsaw,PL
R07139,Rogaland,NO
R07140,Stavanger,NO
R07141,Hamburg,DE
R07142,Stavanger,NO
R07143,Hamburg,DE
R07144,Helsinki,FI
R07145,Stavanger,NO
R07146,Hamburg,DE
R07147,Copenhagen,DK
R07148,Trondheim,NO
R07149,Copenhagen,DK
R07150,Hamburg,DE
R07151,Helsinki,FI
R07152,Helsinki,FI
R07153,Hamburg,DE
R07154,Copenhagen,DK
R07155,Trondheim,NO
R07156,Bergen,NO
R07157,Stavanger,NO
R07158,Bergen,NO
R07159,Oslo,NO
R07160,Helsinki,FI
R07161,Oslo,NO
R07162,Trondheim,NO
R07163,Stavanger,NO
R07164,Helsinki,FI
R07165,Copenhagen,DK
R07166,Helsinki,FI
R07167,Copenhagen,DK
R07168,Viken,NO
R07169,Rogaland,NO
R07170,Helsinki,FI
R07171,Rogaland,NO
R07172,Warsaw,PL
R07173,Trondheim,NO
R07174,Trondheim,NO
R07175,Stavanger,NO
R07176,Hamburg,DE
R07177,Trondheim,NO
R07178,Hamburg,DE
R07179,Warsaw,PL
R07180,Oslo,NO
R07181,Viken,NO
R07182,Copenhagen,DK
R07183,Trondheim,NO
R07184,Oslo,NO
R07185,Warsaw,PL
R07186,Bergen,NO
R07187,Hamburg,DE
R07188,Warsaw,PL
R07189,Rogaland,NO
R07190,Hamburg,DE
R07191,Rogaland,NO
R07192,Viken,NO
R07193,Trondheim,NO
