link_id,customer_id,project_id,region_id
L05903,C06593,P03091,R05531
L05904,C02757,P07690,R02884
L05905,C09009,P06710,R03782
L05906,C06961,P03368,R07528
L05907,C07515,P05692,R05447
L05908,C03281,P09800,R03775
L05909,C01672,P06818,R09176
L05910,C08111,P07914,R05538
L05911,C03376,P06013,R07990
L05912,C05232,P04626,R04361
L05913,C05830,P00597,R05917
L05914,C01296,P01204,R03568
L05915,C06712,P06639,R03603
L05916,C07143,P05002,R01565
L05917,C01417,P02621,R09131
L05918,C01138,P05149,R09083
L05919,C06874,P03750,R07926
L05920,C06722,P01431,R01183
L05921,C09924,P07658,R06372
L05922,C08325,P04040,R01305
L05923,C07302,P04608,R04263
L05924,C08815,P04521,R03653
L05925,C01863,P06830,R00019
L05926,C07382,P07374,R00732
L05927,C01665,P02475,R09582
L05928,C00377,P08419,R00627
L05929,C04846,P05782,R04417
L05930,C06668,P01674,R04621
L05931,C03050,P08356,R02506
L05932,C02571,P07844,R00894
L05933,C07467,P04565,R06953
L05934,C08587,P08957,R02428
L05935,C06650,P09851,R08205
L05936,C00265,P03740,R05785
L05937,C06826,P08102,R09191
L05938,C04047,P04118,R04936
L05939,C08771,P08746,R07499
L05940,C00418,P00411,R01729
L05941,C01335,P05368,R08186
L05942,C09923,P07755,R01270
L05943,C01023,P02403,R08478
L05944,C00573,P00665,R04360
L05945,C09479,P05852,R06037
L05946,C03053,P01055,R08969
L05947,C09597,P06624,R08917
L05948,C08634,P02072,R02307
L05949,C04967,P02929,R09921
L05950,C09929,P00024,R00759
L05951,C04521,P04366,R09557
L05952,C00028,P06693,R06936
L05953,C09123,P00355,R06163
L05954,C09214,P07566,R00843
L05955,C04084,P05734,R07535
L05956,C04100,P09950,R08547
L05957,C02502,P09645,R05775
L05958,C02552,P00451,R07805
L05959,C08670,P04127,R09973
L05960,C06172,P09314,R03658
L05961,C01501,P03840,R06852
L05962,C03753,P05031,R03331
L05963,C08337,P08907,R06673
L05964,C04933,P00769,R08631
L05965,C04495,P09133,R04443
L05966,C04757,P05569,R06468
L05967,C05003,P07069,R03809
L05968,C09889,P08770,R00152
L05969,C05992,P09472,R04950
L05970,C09968,P08852,R06831
L05971,C05572,P08783,R00465
L05972,C05370,P03422,R08159
L05973,C07244,P04111,R08041
L05974,C04917,P01342,R00995
L05975,C07637,P01064,R01874
L05976,C05200,P01511,R04910
L05977,C02727,P00017,R01164
L05978,C08213,P00753,R08379
L05979,C06133,P05396,R05197
L05980,C05954,P05866,R02443
L05981,C04226,P00574,R01689
L05982,C09863,P00284,R06152
L05983,C08472,P03393,R02468
L05984,C06757,P07710,R07649
L05985,C00460,P06821,R03592
L05986,C03789,P05541,R08670
L05987,C03610,P02382,R03090
L05988,C02408,P08893,R04859
L05989,C01367,P01532,R07858
L05990,C02657,P05078,R00794
L05991,C05470,P07974,R09299
L05992,C07113,P00669,R05237
L05993,C08559,P07605,R09738
L05994,C01397,P05912,R02256
L05995,C07325,P03772,R04268
L05996,C01572,P00146,R05270
L05997,C06765,P08006,R01764
L05998,C05980,P06497,R02921
L05999,C02371,P05498,R05829
L06000,C05879,P09587,R09275
L06001,C08324,P00149,R03741
L06002,C05265,P06737,R00619
L06003,C06412,P06625,R06974
L06004,C09907,P04188,R09845
L06005,C02619,P01300,R01869
L06006,C07891,P06108,R09177
L06007,C00812,P01437,R04645
L06008,C00305,P03961,R05202
L06009,C04493,P01084,R08872
L06010,C01554,P02841,R05108
L06011,C04948,P03249,R06853
L06012,C00852,P06093,R01181
L06013,C02444,P04971,R02944
L06014,C08432,P06958,R05336
L06015,C06364,P03799,R02189
L06016,C04904,P06664,R04840
L06017,C01472,P04809,R02354
L06018,C07849,P09722,R01623
L06019,C02606,P03208,R02550
L06020,C00956,P04066,R07496
L06021,C05770,P09772,R02616
L06022,C00527,P06184,R02674
L06023,C02979,P09336,R05715
L06024,C01785,P03006,R00816
L06025,C08018,P08372,R07885
L06026,C05918,P02457,R06755
L06027,C01383,P09863,R05501
L06028,C04806,P00858,R01306
L06029,C03010,P02942,R05435
L06030,C02076,P09428,R07632
L06031,C01485,P04725,R01632
L06032,C08762,P02632,R00293
L06033,C05103,P07455,R00653
L06034,C01544,P01094,R02137
L06035,C04566,P08334,R04131
L06036,C08054,P07011,R06898
L06037,C09497,P02940,R03559
L06038,C01232,P00177,R00047
L06039,C07635,P06718,R05391
L06040,C05640,P00829,R09081
L06041,C07315,P02066,R02819
L06042,C03341,P04591,R03045
L06043,C04810,P04123,R04274
L06044,C04082,P04911,R09781
L06045,C09807,P05733,R09026
L06046,C01465,P09818,R08153
L06047,C08175,P00852,R03774
L06048,C02316,P08284,R00342
L06049,C08970,P07647,R01234
L06050,C09524,P00338,R09981
L06051,C03202,P06397,R04737
L06052,C02849,P04077,R05960
L06053,C06440,P06477,R01140
L06054,C01225,P04632,R08191
L06055,C07895,P08535,R00501
L06056,C09842,P01062,R05156
L06057,C00006,P07132,R07721
L06058,C05644,P02871,R01765
L06059,C01332,P06093,R08756
L06060,C03936,P08430,R03434
L06061,C01299,P04647,R05953
L06062,C08952,P05383,R04271
L06063,C00012,P07599,R00356
L06064,C09302,P02189,R05272
L06065,C01816,P03187,R00411
L06066,C09080,P03550,R05455
L06067,C02248,P08717,R01853
L06068,C08811,P00331,R04769
L06069,C03945,P06340,R04344
L06070,C09735,P07645,R04874
L06071,C02323,P07266,R05997
L06072,C01526,P02638,R02700
L06073,C03096,P00131,R00155
L06074,C02070,P02203,R07451
L06075,C04368,P08260,R03724
L06076,C02773,P09356,R00777
L06077,C04712,P01314,R03048
L06078,C04905,P01650,R04574
L06079,C00092,P02404,R05346
L06080,C02785,P05334,R02771
L06081,C09609,P03003,R07994
L06082,C03364,P02248,R09248
L06083,C07265,P08420,R08530
L06084,C06876,P03510,R07588
L06085,C04285,P03361,R09080
L06086,C06794,P01430,R04785
L06087,C03746,P09540,R09691
L06088,C02594,P02686,R06030
L06089,C02710,P06596,R04024
L06090,C05984,P06864,R03429
L06091,C05153,P03933,R04087
L06092,C07166,P06253,R05334
L06093,C04005,P05204,R05013
L06094,C05690,P07603,R01294
L06095,C02789,P03671,R05916
L06096,C05955,P04998,R04715
L06097,C04616,P03199,R06573
L06098,C08228,P06726,R07256
L06099,C08869,P06180,R00472
L06100,C05379,P03221,R01920
L06101,C00875,P05532,R01392
L06102,C06464,P09706,R08155
L06103,C08031,P08163,R06332
L06104,C07059,P01244,R02379
L06105,C04021,P02621,R01857
L06106,C05751,P02826,R06132
L06107,C04442,P06859,R08028
L06108,C01263,P01380,R08296
L06109,C05215,P09464,R04022
L06110,C09551,P05416,R05930
L06111,C08143,P04157,R01422
L06112,C01507,P07221,R06278
L06113,C07381,P07030,R09057
L06114,C04230,P06743,R00968
L06115,C07936,P09713,R07015
L06116,C06800,P02145,R09187
L06117,C05510,P02832,R08934
L06118,C08311,P08563,R06103
L06119,C01507,P08395,R04748
L06120,C02802,P00665,R06029
L06121,C00131,P00173,R03675
L06122,C02776,P06156,R07723
L06123,C02825,P08903,R09554
L06124,C04898,P07843,R07985
L06125,C04133,P04095,R01074
L06126,C03938,P08534,R06812
L06127,C09776,P09803,R07166
L06128,C03683,P08204,R09626
L06129,C07400,P00482,R05221
L06130,C05032,P09267,R05166
L06131,C08866,P01433,R04438
L06132,C07528,P06265,R09630
L06133,C08909,P09610,R02014
L06134,C04029,P01936,R09381
L06135,C04432,P07640,R06672
L06136,C05691,P07499,R03678
L06137,C06212,P06963,R02246
L06138,C07722,P06691,R09333
L06139,C02993,P09119,R03519
L06140,C09827,P08088,R08364
L06141,C05898,P06707,R05186
L06142,C01106,P01571,R04018
L06143,C08530,P09356,R00090
L06144,C05851,P09503,R07118
L06145,C00706,P02749,R03441
L06146,C02289,P00280,R05901
L06147,C03758,P02532,R05511
L06148,C07432,P04071,R08643
L06149,C01387,P04927,R07247
L06150,C02672,P03623,R04693
L06151,C06887,P00872,R01684
L06152,C05266,P06004,R04369
L06153,C01627,P09582,R00427
L06154,C05950,P03056,R08612
L06155,C05585,P06439,R03557
L06156,C04732,P00441,R08104
L06157,C04544,P00656,R08841
L06158,C00922,P03924,R05574
L06159,C04917,P06049,R09508
L06160,C09524,P08445,R03395
L06161,C07451,P04776,R00865
L06162,C04875,P06569,R05515
L06163,C07122,P03147,R03703
L06164,C06476,P01176,R08767
L06165,C03560,P04236,R04127
L06166,C06783,P09429,R04463
L06167,C09983,P08479,R05093
L06168,C01566,P09847,R00179
L06169,C07934,P02487,R08184
L06170,C09552,P05019,R03689
L06171,C06855,P07685,R05551
L06172,C03974,P01166,R07182
L06173,C07553,P02594,R04319
L06174,C03469,P00070,R08796
L06175,C00410,P00744,R09775
L06176,C05363,P03205,R07158
L06177,C05301,P00365,R09880
L06178,C09966,P09762,R08961
L06179,C02762,P09888,R01004
L06180,C03745,P03528,R09574
L06181,C04194,P02516,R05630
L06182,C01560,P05809,R01562
L06183,C06884,P01499,R01533
L06184,C05807,P00375,R01105
L06185,C00253,P01898,R00901
L06186,C04180,P03042,R08733
L06187,C06793,P07458,R05806
L06188,C08357,P09915,R04867
L06189,C02887,P00022,R06217
L06190,C06122,P09407,R03229
L06191,C05192,P02318,R07934
L06192,C08693,P04879,R08619
L06193,C07929,P00224,R00754
L06194,C01429,P07366,R02791
L06195,C08632,P01229,R01780
L06196,C04642,P08104,R00678
L06197,C07907,P01147,R01687
L06198,C06610,P03947,R03827
L06199,C00544,P04049,R08578
L06200,C09095,P00786,R05924
L06201,C03419,P02800,R01795
L06202,C03745,P07838,R08022
L06203,C08985,P08818,R00049
L06204,C09010,P02608,R02480
L06205,C05961,P05205,R04038
L06206,C03635,P04813,R01458
L06207,C02678,P06894,R04365
L06208,C05108,P09875,R06406
L06209,C04024,P03414,R02963
L06210,C09010,P07430,R04341
L06211,C09407,P05233,R09993
L06212,C02532,P05506,R09012
L06213,C03386,P08712,R04070
L06214,C02145,P04819,R00439
L06215,C03922,P01126,R01012
L06216,C08567,P03143,R00170
L06217,C06666,P06005,R06076
L06218,C05044,P00134,R01563
L06219,C05030,P00221,R00336
L06220,C00327,P00033,R02723
L06221,C00301,P05252,R07499
L06222,C02706,P01612,R08532
L06223,C04268,P09527,R00921
L06224,C05147,P05663,R05057
L06225,C08114,P00274,R00698
L06226,C07877,P07460,R08335
L06227,C04479,P04526,R06433
L06228,C04443,P05921,R09316
L06229,C03591,P06017,R03918
L06230,C01545,P00911,R03836
L06231,C05894,P09650,R00251
L06232,C07896,P05368,R02614
L06233,C06702,P02157,R00259
L06234,C05570,P02280,R07990
L06235,C07920,P02028,R02722
L06236,C05810,P07423,R01424
L06237,C03690,P07826,R02144
L06238,C00844,P06816,R08380
L06239,C01339,P06517,R03036
L06240,C09816,P04491,R08782
L06241,C09979,P04649,R01326
L06242,C05337,P04823,R05576
L06243,C00017,P03514,R04291
L06244,C02830,P01462,R02124
L06245,C08890,P05755,R05720
L06246,C06037,P04582,R09951
L06247,C02795,P07772,R09954
L06248,C00102,P05820,R03000
L06249,C03166,P09387,R06425
L06250,C04117,P08039,R02168
L06251,C09987,P05021,R02267
L06252,C02936,P05008,R01904
L06253,C03353,P01899,R09263
L06254,C03846,P06963,R03438
L06255,C01216,P04980,R04033
L06256,C01204,P01064,R07075
L06257,C06269,P02942,R06675
L06258,C05045,P03979,R01534
L06259,C05771,P09300,R07551
L06260,C01585,P03686,R09975
L06261,C03655,P07390,R03019
L06262,C00852,P06459,R08469
L06263,C09948,P03256,R08391
L06264,C09535,P08954,R01852
L06265,C03036,P06743,R08234
L06266,C07710,P01864,R06402
L06267,C02904,P00617,R08259
L06268,C06649,P01866,R08327
L06269,C03993,P01291,R06827
L06270,C04491,P04386,R06439
L06271,C07002,P09270,R07422
L06272,C06799,P09869,R02915
L06273,C00266,P02581,R09537
L06274,C09727,P06224,R00687
L06275,C00928,P03868,R06871
L06276,C03147,P08987,R02376
L06277,C04637,P04133,R07647
L06278,C00314,P08770,R06771
L06279,C00595,P00470,R00968
L06280,C05446,P08262,R06875
L06281,C00200,P07492,R07790
L06282,C09745,P05931,R01449
L06283,C03159,P04471,R00410
L06284,C02467,P00013,R07413
L06285,C06885,P04154,R01636
L06286,C05797,P04132,R06483
L06287,C05254,P06502,R00647
L06288,C01017,P05513,R03466
L06289,C03045,P04558,R01260
L06290,C07232,P04262,R09498
L06291,C07485,P02399,R08446
L06292,C09423,P05065,R06171
L06293,C07756,P06983,R06119
L06294,C09408,P02479,R02958
L06295,C05524,P06070,R09553
L06296,C06926,P00710,R09339
L06297,C05228,P02197,R07444
L06298,C02342,P03237,R04241
L06299,C01175,P05139,R00427
L06300,C08543,P02430,R05895
L06301,C08358,P08092,R06053
L06302,C05770,P01296,R00212
L06303,C05700,P07605,R05550
L06304,C08471,P03742,R09517
L06305,C08193,P08946,R08562
L06306,C06783,P07306,R02374
L06307,C05856,P05884,R00668
L06308,C05802,P07765,R05588
L06309,C02344,P05726,R07702
L06310,C05023,P04317,R03995
L06311,C09722,P07510,R04248
L06312,C04695,P02283,R01326
L06313,C05890,P05608,R06620
L06314,C09238,P00819,R04085
L06315,C08104,P05711,R00765
L06316,C04320,P00706,R01633
L06317,C04010,P01287,R01234
L06318,C01620,P06748,R08721
L06319,C06762,P05215,R03288
L06320,C02989,P03631,R03318
L06321,C03647,P09684,R06947
L06322,C00436,P08058,R05804
L06323,C04857,P07283,R03140
L06324,C03433,P05699,R00180
L06325,C06147,P05412,R00304
L06326,C06893,P04985,R09009
L06327,C01540,P04406,R00311
L06328,C06304,P04607,R01251
L06329,C02580,P04585,R00921
L06330,C04496,P03975,R06167
L06331,C03799,P04099,R00566
L06332,C04745,P07675,R01832
L06333,C02675,P03893,R02198
L06334,C07128,P04224,R00113
L06335,C08406,P06967,R01589
L06336,C05580,P06682,R03704
L06337,C03792,P05256,R06749
L06338,C04359,P00863,R06967
L06339,C06056,P05674,R03972
L06340,C07744,P04417,R01781
L06341,C01977,P01220,R03765
L06342,C04843,P09441,R04439
L06343,C01360,P05878,R09367
L06344,C07977,P06639,R04803
L06345,C05461,P07332,R07752
L06346,C06879,P06216,R06924
L06347,C04066,P04959,R02464
L06348,C02693,P01445,R06590
L06349,C04089,P09043,R06801
L06350,C09767,P02390,R06792
L06351,C05205,P08599,R08408
L06352,C06154,P00772,R08202
L06353,C03284,P09803,R08029
L06354,C09694,P08832,R05900
L06355,C06283,P02167,R05682
L06356,C01271,P00211,R06791
L06357,C05235,P03903,R06460
L06358,C05264,P07511,R05693
L06359,C02728,P01898,R07599
L06360,C05999,P07017,R05306
L06361,C05009,P01223,R02501
L06362,C06658,P09635,R04630
L06363,C07321,P02087,R05189
L06364,C03392,P01425,R01601
L06365,C01753,P06632,R05336
L06366,C03278,P02503,R02947
L06367,C09907,P09279,R03607
L06368,C01785,P06931,R02116
L06369,C04354,P07150,R01770
L06370,C00686,P07481,R01137
L06371,C01218,P05522,R02842
L06372,C08031,P03286,R07549
L06373,C05309,P04877,R03769
L06374,C09565,P07443,R04548
L06375,C04469,P08854,R02166
L06376,C04922,P03801,R03578
L06377,C06687,P02443,R06332
L06378,C02398,P01224,R02287
L06379,C02131,P08080,R07074
L06380,C00024,P01507,R03282
L06381,C07148,P03348,R02561
L06382,C03570,P01287,R06119
L06383,C08646,P03569,R04351
L06384,C01156,P08437,R04595
L06385,C04936,P07511,R05657
L06386,C05729,P01737,R09012
L06387,C05006,P03703,R00482
L06388,C02658,P09383,R09299
L06389,C07076,P09466,R00314
L06390,C00750,P03941,R05591
L06391,C05310,P07286,R03040
L06392,C09523,P08773,R08129
L06393,C08180,P02391,R09627
L06394,C05965,P08163,R08751
L06395,C00599,P07723,R01557
L06396,C06654,P01102,R04165
L06397,C03219,P00856,R00738
L06398,C06427,P09050,R02694
L06399,C06129,P05705,R08199
L06400,C08181,P07813,R03473
L06401,C05635,P06021,R05523
L06402,C00498,P09655,R03168
L06403,C00972,P08477,R09035
L06404,C04156,P04856,R05777
L06405,C04654,P00245,R08835
L06406,C08183,P02767,R08013
L06407,C08046,P04955,R09150
L06408,C00529,P06136,R01265
L06409,C06740,P08638,R06647
L06410,C02162,P04596,R00251
L06411,C08934,P09013,R01624
L06412,C00461,P01706,R08397
L06413,C05219,P00756,R05442
L06414,C07996,P02111,R05446
L06415,C08775,P06587,R02678
L06416,C04512,P00912,R00420
L06417,C02079,P07013,R00609
L06418,C00091,P09706,R04049
L06419,C07633,P05566,R06008
L06420,C00179,P06769,R00586
L06421,C06564,P09234,R03889
L06422,C09424,P09662,R01744
L06423,C08865,P03408,R04139
L06424,C02629,P07698,R03111
L06425,C08026,P02355,R07748
L06426,C00131,P08912,R06684
L06427,C05174,P03232,R09463
L06428,C07737,P03980,R03574
L06429,C04245,P00736,R02604
L06430,C03057,P04515,R05495
L06431,C02083,P03404,R05283
L06432,C05582,P00490,R08396
L06433,C00769,P08122,R05345
L06434,C08836,P06880,R08927
L06435,C06162,P04910,R08553
L06436,C03754,P02167,R01531
L06437,C01279,P05100,R08971
L06438,C07412,P08921,R06570
L06439,C06930,P07227,R04351
L06440,C06210,P07462,R07611
L06441,C00716,P05061,R03615
L06442,C04827,P03127,R07112
L06443,C02066,P07523,R02253
L06444,C07831,P01003,R07136
L06445,C01734,P00859,R09455
L06446,C03461,P08754,R02119
L06447,C04713,P02720,R01881
L06448,C01689,P02394,R01278
L06449,C01611,P03730,R06610
L06450,C02207,P08167,R09850
L06451,C04609,P01491,R02541
L06452,C05239,P08322,R08644
L06453,C05752,P08136,R00950
L06454,C09089,P02938,R05687
L06455,C05859,P07265,R07152
L06456,C06816,P06968,R08895
L06457,C09137,P07246,R02485
L06458,C05570,P06453,R03949
L06459,C02747,P06877,R09512
L06460,C06069,P09680,R06609
L06461,C07846,P05560,R04351
L06462,C09374,P05888,R09270
L06463,C06705,P09663,R03002
L06464,C08634,P00749,R08020
L06465,C03454,P04132,R00229
L06466,C03327,P02310,R04117
L06467,C04233,P07631,R00670
L06468,C03372,P06078,R05844
L06469,C04841,P08716,R03836
L06470,C03001,P08134,R02849
L06471,C06848,P06693,R06371
L06472,C05237,P07434,R03823
L06473,C04767,P06482,R02761
L06474,C09986,P09784,R09929
L06475,C08427,P04056,R09876
L06476,C03105,P06845,R09226
L06477,C04332,P02219,R00860
L06478,C08049,P07742,R08675
L06479,C08143,P00414,R04241
L06480,C05381,P05824,R09032
L06481,C03900,P09158,R04351
L06482,C08370,P04221,R08029
L06483,C01281,P05857,R04550
L06484,C08374,P09411,R05656
L06485,C02817,P07909,R04348
L06486,C02295,P06707,R09628
L06487,C03674,P08732,R03904
L06488,C02786,P02702,R04827
L06489,C06153,P03021,R02563
L06490,C05952,P09680,R09710
L06491,C06395,P03773,R02047
L06492,C04459,P05341,R06729
L06493,C00617,P04900,R05214
L06494,C06138,P01690,R08825
L06495,C07316,P08167,R07554
L06496,C02950,P08765,R06992
L06497,C08526,P01722,R06746
L06498,C03838,P04603,R01004
L06499,C03769,P05089,R03299
L06500,C07531,P02199,R05512
L06501,C04047,P04076,R07479
L06502,C05128,P08892,R06797
L06503,C08849,P09023,R01523
L06504,C09582,P06475,R05477
L06505,C02122,P09053,R03138
L06506,C06800,P03210,R09569
L06507,C02379,P08830,R09423
L06508,C00090,P04624,R04781
L06509,C01766,P08152,R05319
L06510,C00622,P01823,R03625
L06511,C08560,P07044,R09813
L06512,C00525,P09344,R08065
L06513,C09727,P09640,R04303
L06514,C06261,P01155,R07331
L06515,C09303,P06811,R07295
L06516,C06038,P07559,R00637
L06517,C05152,P04323,R04844
L06518,C08466,P08100,R02000
L06519,C00844,P06804,R01897
L06520,C06793,P09972,R06550
L06521,C09021,P00172,R08722
L06522,C09951,P02678,R03255
L06523,C01839,P07411,R04230
L06524,C01430,P05670,R03002
L06525,C07035,P05963,R01176
L06526,C07979,P06470,R01709
L06527,C08169,P00501,R04861
L06528,C05749,P00726,R04570
L06529,C08047,P04624,R01059
L06530,C03570,P01463,R00905
L06531,C03341,P07622,R09978
L06532,C07695,P05643,R05095
L06533,C06919,P01703,R01798
L06534,C06787,P08953,R03111
L06535,C00251,P03764,R05428
L06536,C09620,P01793,R00822
L06537,C06261,P06051,R09723
L06538,C04458,P00712,R04608
L06539,C01364,P07847,R00230
L06540,C06872,P04399,R03589
L06541,C03146,P05037,R09029
L06542,C02889,P05606,R06833
L06543,C07614,P02776,R01630
L06544,C02469,P00810,R01603
L06545,C05958,P05069,R08972
L06546,C09853,P06456,R04544
L06547,C01173,P01080,R01626
L06548,C07381,P00170,R03635
L06549,C08969,P02583,R07216
L06550,C03562,P09667,R03571
L06551,C09856,P07485,R07689
L06552,C04355,P05629,R05924
L06553,C06534,P03353,R05521
L06554,C02931,P03867,R01900
L06555,C07655,P07219,R02653
L06556,C01106,P03996,R06159
L06557,C01074,P01321,R08012
L06558,C04351,P00161,R01471
L06559,C09175,P08146,R01531
L06560,C05198,P05651,R05431
L06561,C09713,P09942,R07255
L06562,C04830,P05559,R06651
L06563,C04091,P09216,R06593
L06564,C02849,P01543,R09383
L06565,C02782,P02932,R04736
L06566,C01062,P04844,R02961
L06567,C06944,P08346,R09659
L06568,C03419,P08391,R02840
L06569,C04351,P08449,R00115
L06570,C03618,P01524,R09756
L06571,C09766,P03904,R04498
L06572,C00172,P01572,R08677
L06573,C07400,P04992,R09957
L06574,C01975,P09543,R05260
L06575,C02534,P09842,R05040
L06576,C09567,P05948,R03837
L06577,C04323,P00339,R02667
L06578,C04453,P08202,R02639
L06579,C01877,P04460,R01322
L06580,C06156,P06007,R09111
L06581,C05959,P02317,R01612
