project_id,name,category,green_certified
P04713,Smart Grid Installation,Energy,True
P04714,Carbon Capture Installation,Energy,True
P04715,Automated Quality Inspection,Certification,False
P04716,Defense System Export to Poland,Defense,False
P04717,Defense System Export to Poland,Defense,False
P04718,Fertilizer Plant Upgrade,Chemicals,False
P04719,Electric Maritime Vessel,Maritime,True
P04720,Hydro Power Expansion,Energy,True
P04721,Defense System Export to Poland,Defense,False
P04722,Electric Maritime Vessel,Maritime,True
P04723,Industrial Robotics Export,Technology,False
P04724,Automated Quality Inspection,Certification,False
P04725,Industrial Robotics Export,Technology,False
P04726,Electric Maritime Vessel,Maritime,True
P04727,Offshore Wind Turbine Delivery,Renewable Energy,True
P04728,Green Steel Plant,Metals,True
P04729,Smart Grid Installation,Energy,True
P04730,Hydro Power Expansion,Energy,True
P04731,Green Steel Plant,Metals,True
P04732,Hydro Power Expansion,Energy,True
P04733,Green Steel Plant,Metals,True
P04734,Carbon Capture Installation,Energy,True
P04735,Fertilizer Plant Upgrade,Chemicals,False
P04736,Industrial Robotics Export,Technology,False
P04737,Carbon Capture Installation,Energy,True
P04738,Smart Grid Installation,Energy,True
P04739,Carbon Capture Installation,Energy,True
P04740,Green Steel Plant,Metals,True
P04741,Hydro Power Expansion,Energy,True
P04742,Defense System Export to Poland,Defense,False
P04743,Green Steel Plant,Metals,True
P04744,Carbon Capture Installation,Energy,True
P04745,Automated Quality Inspection,Certification,False
P04746,Hydro Power Expansion,Energy,True
P04747,Carbon Capture Installation,Energy,True
P04748,Automated Quality Inspection,Certification,False
P04749,Offshore Wind Turbine Delivery,Renewable Energy,True
P04750,Automated Quality Inspection,Certification,False
P04751,Automated Quality Inspection,Certification,False
P04752,Offshore Wind Turbine Delivery,Renewable Energy,True
P04753,Electric Maritime Vessel,Maritime,True
P04754,Fertilizer Plant Upgrade,Chemicals,False
P04755,Offshore Wind Turbine Delivery,Renewable Energy,True
P04756,Hydro Power Expansion,Energy,True
P04757,Automated Quality Inspection,Certification,False
P04758,Automated Quality Inspection,Certification,False
P04759,Smart Grid Installation,Energy,True
P04760,Fertilizer Plant Upgrade,Chemicals,False
P04761,Hydro Power Expansion,Energy,True
P04762,Industrial Robotics Export,Technology,False
P04763,Smart Grid Installation,Energy,True
P04764,Defense System Export to Poland,Defense,False
P04765,Green Steel Plant,Metals,True
P04766,Hydro Power Expansion,Energy,True
P04767,Automated Quality Inspection,Certification,False
P04768,Defense System Export to Poland,Defense,False
P04769,Hydro Power Expansion,Energy,True
P04770,Smart Grid Installation,Energy,True
P04771,Hydro Power Expansion,Energy,True
P04772,Industrial Robotics Export,Technology,False
P04773,Automated Quality Inspection,Certification,False
P04774,Industrial Robotics Export,Technology,False
P04775,Hydro Power Expansion,Energy,True
P04776,Automated Quality Inspection,Certification,False
P04777,Industrial Robotics Export,Technology,False
P04778,Smart Grid Installation,Energy,True
P04779,Hydro Power Expansion,Energy,True
P04780,Hydro Power Expansion,Energy,True
P04781,Hydro Power Expansion,Energy,True
P04782,Automated Quality Inspection,Certification,False
P04783,Industrial Robotics Export,Technology,False
P04784,Defense System Export to Poland,Defense,False
P04785,Green Steel Plant,Metals,True
P04786,Industrial Robotics Export,Technology,False
P04787,Smart Grid Installation,Energy,True
P04788,Electric Maritime Vessel,Maritime,True
P04789,Industrial Robotics Export,Technology,False
P04790,Fertilizer Plant Upgrade,Chemicals,False
P04791,Defense System Export to Poland,Defense,False
P04792,Automated Quality Inspection,Certification,False
P04793,Defense System Export to Poland,Defense,False
P04794,Smart Grid Installation,Energy,True
P04795,Electric Maritime Vessel,Maritime,True
P04796,Green Steel Plant,Metals,True
P04797,Hydro Power Expansion,Energy,True
P04798,Offshore Wind Turbine Delivery,Renewable Energy,True
P04799,Industrial Robotics Export,Technology,False
P04800,Industrial Robotics Export,Technology,False
P04801,Electric Maritime Vessel,Maritime,True
P04802,Green Steel Plant,Metals,True
P04803,Smart Grid Installation,Energy,True
P04804,Fertilizer Plant Upgrade,Chemicals,False
P04805,Green Steel Plant,Metals,True
P04806,Carbon Capture Installation,Energy,True
P04807,Electric Maritime Vessel,Maritime,True
P04808,Industrial Robotics Export,Technology,False
P04809,Electric Maritime Vessel,Maritime,True
P04810,Fertilizer Plant Upgrade,Chemicals,False
P04811,Offshore Wind Turbine Delivery,Renewable Energy,True
P04812,Fertilizer Plant Upgrade,Chemicals,False
P04813,Fertilizer Plant Upgrade,Chemicals,False
P04814,Offshore Wind Turbine Delivery,Renewable Energy,True
P04815,Defense System Export to Poland,Defense,False
P04816,Green Steel Plant,Metals,True
P04817,Electric Maritime Vessel,Maritime,True
P04818,Hydro Power Expansion,Energy,True
P04819,Hydro Power Expansion,Energy,True
P04820,Automated Quality Inspection,Certification,False
P04821,Carbon Capture Installation,Energy,True
P04822,Electric Maritime Vessel,Maritime,True
P04823,Green Steel Plant,Metals,True
P04824,Hydro Power Expansion,Energy,True
P04825,Electric Maritime Vessel,Maritime,True
P04826,Industrial Robotics Export,Technology,False
P04827,Defense System Export to Poland,Defense,False
P04828,Defense System Export to Poland,Defense,False
P04829,Carbon Capture Installation,Energy,True
P04830,Offshore Wind Turbine Delivery,Renewable Energy,True
P04831,Industrial Robotics Export,Technology,False
P04832,Smart Grid Installation,Energy,True
P04833,Electric Maritime Vessel,Maritime,True
P04834,Industrial Robotics Export,Technology,False
P04835,Defense System Export to Poland,Defense,False
P04836,Automated Quality Inspection,Certification,False
P04837,Hydro Power Expansion,Energy,True
P04838,Green Steel Plant,Metals,True
P04839,Smart Grid Installation,Energy,True
P04840,Defense System Export to Poland,Defense,False
P04841,Offshore Wind Turbine Delivery,Renewable Energy,True
P04842,Green Steel Plant,Metals,True
P04843,Green Steel Plant,Metals,True
P04844,Green Steel Plant,Metals,True
P04845,Defense System Export to Poland,Defense,False
P04846,Smart Grid Installation,Energy,True
P04847,Offshore Wind Turbine Delivery,Renewable Energy,True
P04848,Electric Maritime Vessel,Maritime,True
P04849,Industrial Robotics Export,Technology,False
P04850,Offshore Wind Turbine Delivery,Renewable Energy,True
P04851,Green Steel Plant,Metals,True
P04852,Defense System Export to Poland,Defense,False
P04853,Green Steel Plant,Metals,True
P04854,Green Steel Plant,Metals,True
P04855,Smart Grid Installation,Energy,True
P04856,Industrial Robotics Export,Technology,False
P04857,Fertilizer Plant Upgrade,Chemicals,False
P04858,Smart Grid Installation,Energy,True
P04859,Hydro Power Expansion,Energy,True
P04860,Green Steel Plant,Metals,True
P04861,Industrial Robotics Export,Technology,False
P04862,Industrial Robotics Export,Technology,False
P04863,Industrial Robotics Export,Technology,False
P04864,Fertilizer Plant Upgrade,Chemicals,False
P04865,Green Steel Plant,Metals,True
P04866,Defense System Export to Poland,Defense,False
P04867,Automated Quality Inspection,Certification,False
P04868,Industrial Robotics Export,Technology,False
P04869,Industrial Robotics Export,Technology,False
P04870,Smart Grid Installation,Energy,True
P04871,Fertilizer Plant Upgrade,Chemicals,False
P04872,Industrial Robotics Export,Technology,False
P04873,Carbon Capture Installation,Energy,True
P04874,Green Steel Plant,Metals,True
P04875,Industrial Robotics Export,Technology,False
P04876,Hydro Power Expansion,Energy,True
P04877,Smart Grid Installation,Energy,True
P04878,Industrial Robotics Export,Technology,False
P04879,Carbon Capture Installation,Energy,True
P04880,Carbon Capture Installation,Energy,True
P04881,Fertilizer Plant Upgrade,Chemicals,False
P04882,Industrial Robotics Export,Technology,False
P04883,Industrial Robotics Export,Technology,False
P04884,Electric Maritime Vessel,Maritime,True
P04885,Defense System Export to Poland,Defense,False
P04886,Defense System Export to Poland,Defense,False
P04887,Automated Quality Inspection,Certification,False
P04888,Defense System Export to Poland,Defense,False
P04889,Industrial Robotics Export,Technology,False
P04890,Automated Quality Inspection,Certification,False
P04891,Industrial Robotics Export,Technology,False
P04892,Smart Grid Installation,Energy,True
P04893,Electric Maritime Vessel,Maritime,True
P04894,Carbon Capture Installation,Energy,True
P04895,Automated Quality Inspection,Certification,False
P04896,Automated Quality Inspection,Certification,False
P04897,Offshore Wind Turbine Delivery,Renewable Energy,True
P04898,Carbon Capture Installation,Energy,True
P04899,Green Steel Plant,Metals,True
P04900,Smart Grid Installation,Energy,True
P04901,Offshore Wind Turbine Delivery,Renewable Energy,True
P04902,Hydro Power Expansion,Energy,True
P04903,Hydro Power Expansion,Energy,True
P04904,Smart Grid Installation,Energy,True
P04905,Smart Grid Installation,Energy,True
P04906,Offshore Wind Turbine Delivery,Renewable Energy,True
P04907,Industrial Robotics Export,Technology,False
P04908,Fertilizer Plant Upgrade,Chemicals,False
P04909,Electric Maritime Vessel,Maritime,True
P04910,Electric Maritime Vessel,Maritime,True
P04911,Automated Quality Inspection,Certification,False
P04912,Hydro Power Expansion,Energy,True
P04913,Green Steel Plant,Metals,True
P04914,Defense System Export to Poland,Defense,False
P04915,Defense System Export to Poland,Defense,False
P04916,Smart Grid Installation,Energy,True
P04917,Carbon Capture Installation,Energy,True
P04918,Electric Maritime Vessel,Maritime,True
P04919,Defense System Export to Poland,Defense,False
P04920,Hydro Power Expansion,Energy,True
P04921,Defense System Export to Poland,Defense,False
P04922,Hydro Power Expansion,Energy,True
P04923,Automated Quality Inspection,Certification,False
P04924,Defense System Export to Poland,Defense,False
P04925,Hydro Power Expansion,Energy,True
P04926,Electric Maritime Vessel,Maritime,True
P04927,Industrial Robotics Export,Technology,False
P04928,Fertilizer Plant Upgrade,Chemicals,False
P04929,Green Steel Plant,Metals,True
P04930,Hydro Power Expansion,Energy,True
P04931,Smart Grid Installation,Energy,True
P04932,Offshore Wind Turbine Delivery,Renewable Energy,True
P04933,Green Steel Plant,Metals,True
P04934,Defense System Export to Poland,Defense,False
P04935,Defense System Export to Poland,Defense,False
P04936,Green Steel Plant,Metals,True
P04937,Electric Maritime Vessel,Maritime,True
P04938,Industrial Robotics Export,Technology,False
P04939,Industrial Robotics Export,Technology,False
P04940,Hydro Power Expansion,Energy,True
P04941,Industrial Robotics Export,Technology,False
P04942,Hydro Power Expansion,Energy,True
P04943,Hydro Power Expansion,Energy,True
P04944,Green Steel Plant,Metals,True
P04945,Hydro Power Expansion,Energy,True
P04946,Carbon Capture Installation,Energy,True
P04947,Automated Quality Inspection,Certification,False
P04948,Automated Quality Inspection,Certification,False
P04949,Smart Grid Installation,Energy,True
P04950,Automated Quality Inspection,Certification,False
P04951,Fertilizer Plant Upgrade,Chemicals,False
P04952,Industrial Robotics Export,Technology,False
P04953,Offshore Wind Turbine Delivery,Renewable Energy,True
P04954,Hydro Power Expansion,Energy,True
P04955,Offshore Wind Turbine Delivery,Renewable Energy,True
P04956,Fertilizer Plant Upgrade,Chemicals,False
P04957,Offshore Wind Turbine Delivery,Renewable Energy,True
P04958,Industrial Robotics Export,Technology,False
P04959,Defense System Export to Poland,Defense,False
P04960,Hydro Power Expansion,Energy,True
P04961,Defense System Export to Poland,Defense,False
P04962,Hydro Power Expansion,Energy,True
P04963,Fertilizer Plant Upgrade,Chemicals,False
P04964,Hydro Power Expansion,Energy,True
P04965,Smart Grid Installation,Energy,True
P04966,Industrial Robotics Export,Technology,False
P04967,Defense System Export to Poland,Defense,False
P04968,Green Steel Plant,Metals,True
P04969,Industrial Robotics Export,Technology,False
P04970,Hydro Power Expansion,Energy,True
P04971,Electric Maritime Vessel,Maritime,True
P04972,Fertilizer Plant Upgrade,Chemicals,False
P04973,Automated Quality Inspection,Certification,False
P04974,Hydro Power Expansion,Energy,True
P04975,Offshore Wind Turbine Delivery,Renewable Energy,True
P04976,Electric Maritime Vessel,Maritime,True
P04977,Hydro Power Expansion,Energy,True
P04978,Hydro Power Expansion,Energy,True
P04979,Offshore Wind Turbine Delivery,Renewable Energy,True
P04980,Hydro Power Expansion,Energy,True
P04981,Smart Grid Installation,Energy,True
P04982,Fertilizer Plant Upgrade,Chemicals,False
P04983,Fertilizer Plant Upgrade,Chemicals,False
P04984,Smart Grid Installation,Energy,True
P04985,Automated Quality Inspection,Certification,False
P04986,Hydro Power Expansion,Energy,True
P04987,Defense System Export to Poland,Defense,False
P04988,Offshore Wind Turbine Delivery,Renewable Energy,True
P04989,Offshore Wind Turbine Delivery,Renewable Energy,True
P04990,Smart Grid Installation,Energy,True
P04991,Offshore Wind Turbine Delivery,Renewable Energy,True
P04992,Smart Grid Installation,Energy,True
P04993,Defense System Export to Poland,Defense,False
P04994,Fertilizer Plant Upgrade,Chemicals,False
P04995,Industrial Robotics Export,Technology,False
P04996,Smart Grid Installation,Energy,True
P04997,Hydro Power Expansion,Energy,True
P04998,Defense System Export to Poland,Defense,False
P04999,Industrial Robotics Export,Technology,False
P05000,Offshore Wind Turbine Delivery,Renewable Energy,True
P05001,Offshore Wind Turbine Delivery,Renewable Energy,True
P05002,Automated Quality Inspection,Certification,False
P05003,Fertilizer Plant Upgrade,Chemicals,False
